,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Total Units Enrolled,Total Units Approved,Approval Rate,Improvement in Grades,Economic Hardship,Total Units without Evaluations
3537,1,39,2,9147,1,19,4.898585790287632,1,38,19,4,10,4.76473475565943,0,0,0,0,1,0,3.4965075614664802,0,0.0,1.791759469228055,1.791759469228055,0.0,0.0,0.0,0.0,1.791759469228055,2.302585092994046,0.0,0.0,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,0,10,0,0.0,0.0,10.46,0
3538,1,17,5,9254,1,1,4.77912349311153,1,19,37,5,5,4.799914262780603,1,0,0,1,1,0,2.995732273553991,0,0.0,1.9459101490553132,2.5649493574615367,1.6094379124341003,2.6026896854443837,0.0,0.0,1.9459101490553132,2.5649493574615367,1.6094379124341003,2.4203681286504293,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,0,12,8,0.6666666666666666,-2.25,9.879999999999999,0
3539,1,1,1,9070,1,1,4.941642422609304,1,1,19,3,9,4.911919321157098,1,0,0,1,1,0,3.044522437723423,0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.6855773452501515,0.0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.5776883832389665,0.6931471805599453,2.8449093838194073,0.262364264467491,-2.525728644308256,2,12,12,1.0,-1.5,17.42,1
3540,1,17,1,9119,1,1,4.875197323201151,1,1,3,4,2,4.820281565605037,0,0,0,1,1,0,2.9444389791664403,0,0.0,1.791759469228055,2.3978952727983707,0.6931471805599453,2.3978952727983707,0.0,0.0,1.791759469228055,2.0794415416798357,0.0,0.0,0.0,2.341805806147327,-1.6094379124341005,,0,10,1,0.1,-10.0,11.719999999999999,0
3541,1,17,1,9670,1,1,4.890349128221754,1,38,37,9,9,4.819474788635096,0,0,0,0,1,0,3.044522437723423,0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.5257286443082556,0.0,0.0,1.9459101490553132,2.302585092994046,1.0986122886681098,2.6390573296152584,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,0,12,8,0.6666666666666666,1.5,10.46,0
3542,1,39,1,9991,0,1,4.61512051684126,1,37,38,9,4,4.948759890378168,0,0,0,1,1,0,3.6888794541139363,0,0.0,1.791759469228055,2.0794415416798357,1.6094379124341003,2.583997552432231,0.0,0.0,1.791759469228055,2.0794415416798357,1.6094379124341003,2.6210388241125804,0.0,2.803360380906535,1.33500106673234,,1,10,8,0.8,0.5,22.36,0
3543,1,17,1,9085,1,1,4.795790545596741,1,19,38,4,8,4.816241156068032,0,0,0,0,1,0,2.995732273553991,0,0.0,1.9459101490553132,2.4849066497880004,1.791759469228055,2.681021528714291,0.0,0.0,1.9459101490553132,2.4849066497880004,1.791759469228055,2.6855773452501515,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,1,12,10,0.8333333333333334,0.06666666666666643,9.68,0
3544,1,39,1,9991,0,12,4.898585790287632,1,37,37,9,9,4.808111029984782,0,0,0,1,1,0,3.6635616461296463,0,0.0,1.791759469228055,2.4849066497880004,1.0986122886681098,2.4423470353692043,0.0,0.0,1.791759469228055,2.302585092994046,1.3862943611198906,2.512305623976115,0.6931471805599453,2.151762203259462,1.2809338454620642,0.2776317365982795,1,10,5,0.5,0.8333333333333339,9.879999999999999,1
3545,1,17,3,9500,1,1,5.056245805348308,1,19,37,4,9,4.892602227184663,1,0,0,1,1,1,2.9444389791664403,0,0.0,2.0794415416798357,2.0794415416798357,1.9459101490553132,2.6579258139196416,0.0,0.0,2.0794415416798357,2.0794415416798357,1.9459101490553132,2.6579258139196416,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,2,14,12,0.8571428571428571,0.0,9.879999999999999,0
3546,1,17,4,9500,1,1,4.969813299576001,1,19,38,9,6,4.886582645426277,1,0,0,1,1,1,2.9444389791664403,0,0.0,2.0794415416798357,2.1972245773362196,2.0794415416798357,2.6036151829653265,0.0,0.0,2.1972245773362196,2.1972245773362196,2.1972245773362196,2.720472721100767,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,2,15,15,1.0,1.6750000000000007,12.809999999999999,0
3547,2,43,1,9130,1,9,4.898585790287632,1,34,34,0,0,4.861361591348501,0,0,0,1,1,0,3.367295829986474,0,0.0,1.791759469228055,2.302585092994046,0.0,0.0,0.0,0.0,1.791759469228055,1.791759469228055,0.0,0.0,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,0,10,0,0.0,0.0,9.879999999999999,0
3548,1,39,1,9670,1,1,4.948759890378168,1,37,37,9,9,5.003946305945459,1,0,0,0,1,0,3.4657359027997265,0,0.0,1.9459101490553132,2.70805020110221,0.0,0.0,0.0,0.0,1.9459101490553132,1.9459101490553132,0.0,0.0,0.0,2.617395832834079,1.547562508716013,,0,12,0,0.0,0.0,18.099999999999998,0
3549,1,1,1,9500,1,1,4.852030263919617,1,2,19,3,9,4.808111029984782,0,0,0,1,1,0,3.1780538303479458,0,0.0,2.0794415416798357,2.0794415416798357,1.9459101490553132,2.6729985630432913,0.0,0.0,2.0794415416798357,2.0794415416798357,1.9459101490553132,2.6729985630432913,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,2,14,12,0.8571428571428571,0.0,9.879999999999999,0
3550,1,1,1,9500,1,1,4.912654885736052,1,38,19,194,193,4.915591745409362,1,0,0,1,1,0,3.091042453358316,0,0.0,2.0794415416798357,2.302585092994046,1.9459101490553132,2.607492946110895,0.0,0.0,2.1972245773362196,2.5649493574615367,1.791759469228055,2.5771819258971713,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,1,15,11,0.7333333333333333,-0.40499999999999936,9.68,0
3551,1,39,1,9238,1,19,4.898585790287632,1,37,37,9,9,4.941642422609304,0,0,1,0,1,0,3.5263605246161616,0,0.0,1.9459101490553132,2.1972245773362196,0.0,0.0,0.0,0.0,1.791759469228055,1.9459101490553132,0.0,0.0,0.0,2.8449093838194073,0.262364264467491,-2.525728644308256,0,11,0,0.0,0.0,17.42,0
3552,1,43,1,9147,1,1,4.795790545596741,1,37,37,5,3,4.739701078945697,0,0,0,1,1,0,3.1354942159291497,0,0.0,1.791759469228055,2.302585092994046,1.3862943611198906,2.6390573296152584,0.0,0.0,1.791759469228055,2.302585092994046,1.3862943611198906,2.538973871058276,0.0,2.617395832834079,1.547562508716013,,0,10,6,0.6,-1.333333333333334,18.099999999999998,0
3553,1,44,1,9119,1,39,5.017279836814924,1,19,37,9,9,5.017279836814924,1,0,1,1,1,0,3.044522437723423,0,0.0,1.791759469228055,1.9459101490553132,1.791759469228055,2.8622008809294686,0.0,0.0,1.791759469228055,2.0794415416798357,1.791759469228055,2.929287174145838,0.0,2.5952547069568657,0.4054651081081644,1.0260415958332743,0,10,10,1.0,1.2142857142857153,11.11,0
3554,1,17,1,9670,1,1,4.820281565605037,1,37,38,3,3,4.812184355372417,0,0,1,1,1,0,2.995732273553991,0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.6508917872622613,0.0,0.0,1.9459101490553132,2.302585092994046,1.791759469228055,2.653241964607215,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,1,12,11,0.9166666666666666,0.033333333333333215,6.790000000000001,0
3555,1,44,1,9085,1,39,5.017279836814924,1,38,38,4,1,5.017279836814924,1,0,0,1,1,0,3.044522437723423,0,0.6931471805599453,1.9459101490553132,2.4849066497880004,1.9459101490553132,2.6946271807700692,0.0,0.6931471805599453,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.649209701079277,0.0,2.8449093838194073,0.262364264467491,-2.525728644308256,2,12,12,1.0,-0.6571428571428584,17.42,0
3556,1,39,1,9254,1,12,4.898585790287632,1,37,37,5,7,4.789988622980633,1,0,0,1,1,0,3.258096538021482,0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.498699971920336,0.0,0.0,1.9459101490553132,2.4849066497880004,1.6094379124341003,2.5494451709255714,0.0,2.341805806147327,-1.6094379124341005,,1,12,10,0.8333333333333334,0.6333333333333346,11.719999999999999,0
3557,1,39,1,9003,1,1,4.875197323201151,1,1,1,9,4,4.948759890378168,0,0,0,0,1,0,3.258096538021482,0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,0,12,0,0.0,0.0,12.809999999999999,0
3558,1,1,4,9070,1,1,4.948759890378168,1,4,19,2,10,4.836281906951478,1,0,0,1,1,0,2.995732273553991,0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.614959778036198,0.0,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.575878427993727,0.0,2.341805806147327,-1.6094379124341005,,1,12,12,1.0,-0.5238095238095237,11.719999999999999,0
3559,1,1,1,9670,1,1,4.955827057601261,1,2,1,2,4,4.953712146696635,1,0,0,1,1,0,3.044522437723423,0,0.0,1.791759469228055,1.791759469228055,1.791759469228055,2.6100697927420065,0.0,0.0,1.791759469228055,1.9459101490553132,1.6094379124341003,2.740840023925201,0.6931471805599453,2.151762203259462,1.2809338454620642,0.2776317365982795,2,10,9,0.9,1.9000000000000004,9.879999999999999,1
3560,2,39,1,9500,1,19,4.898585790287632,1,19,19,4,4,4.61512051684126,0,0,0,1,1,0,3.5263605246161616,0,0.0,2.0794415416798357,2.0794415416798357,1.791759469228055,2.643333886382519,0.0,0.0,2.0794415416798357,2.302585092994046,0.0,0.0,0.0,2.8449093838194073,0.262364264467491,-2.525728644308256,1,14,5,0.35714285714285715,-13.06,17.42,0
3561,1,17,5,9773,1,1,4.990432586778736,1,1,37,5,5,4.995183189537334,1,0,0,1,1,0,2.995732273553991,0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.6968769005040847,0.0,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.68273239311792,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,2,12,12,1.0,-0.20833333333333393,9.879999999999999,0
3562,1,39,1,9130,1,19,4.898585790287632,1,34,34,99,99,4.574710978503383,0,0,0,1,1,0,3.4657359027997265,0,0.0,1.791759469228055,1.791759469228055,0.0,0.0,0.0,0.0,1.791759469228055,1.791759469228055,0.0,0.0,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,0,10,0,0.0,0.0,9.879999999999999,0
3563,1,44,1,9119,1,39,5.081404364984463,1,3,38,2,3,5.081404364984463,0,0,1,0,1,0,3.2188758248682006,0,1.0986122886681098,1.9459101490553132,1.9459101490553132,1.0986122886681098,2.833213344056216,0.0,1.0986122886681098,2.0794415416798357,2.0794415416798357,1.0986122886681098,2.833213344056216,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,0,13,4,0.3076923076923077,0.0,6.790000000000001,0
3564,1,44,1,9119,1,39,4.875197323201151,1,19,3,3,4,4.875197323201151,0,0,1,0,1,0,3.1780538303479458,0,0.0,1.791759469228055,1.791759469228055,0.0,0.0,0.0,0.0,1.791759469228055,1.791759469228055,0.0,0.0,0.0,2.803360380906535,1.33500106673234,,0,10,0,0.0,0.0,22.36,0
3565,2,39,1,9991,0,1,5.081404364984463,1,1,3,1,2,4.875197323201151,0,0,0,0,1,1,3.295836866004329,0,0.0,1.791759469228055,2.5649493574615367,1.3862943611198906,2.456735772821304,0.0,0.0,1.791759469228055,2.4849066497880004,1.3862943611198906,2.456735772821304,0.0,2.341805806147327,-1.6094379124341005,,0,10,6,0.6,0.0,11.719999999999999,0
3566,2,43,1,9070,1,2,4.948759890378168,1,37,37,6,6,4.948759890378168,1,0,0,1,1,0,3.6635616461296463,0,2.70805020110221,2.9444389791664403,2.9444389791664403,2.9444389791664403,2.740840023925201,0.0,2.6390573296152584,2.9444389791664403,2.9444389791664403,2.9444389791664403,2.740840023925201,0.0,2.8449093838194073,0.262364264467491,-2.525728644308256,2,36,36,1.0,0.0,17.42,0
3567,1,1,6,9119,1,1,4.844187086458591,1,19,19,7,3,4.767289035464526,1,0,0,1,1,1,3.044522437723423,0,0.0,1.791759469228055,1.9459101490553132,1.791759469228055,2.70805020110221,0.0,0.0,1.791759469228055,2.0794415416798357,1.791759469228055,2.6946271807700692,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,2,10,10,1.0,-0.1999999999999993,6.790000000000001,0
3568,1,17,5,9119,1,1,4.77912349311153,1,1,19,9,9,4.799914262780603,1,0,0,1,1,0,3.044522437723423,0,0.0,1.791759469228055,2.3978952727983707,1.3862943611198906,2.662587827025453,0.0,0.0,1.791759469228055,2.4849066497880004,1.791759469228055,2.6790626642289577,0.0,2.5952547069568657,0.4054651081081644,1.0260415958332743,2,10,8,0.8,0.23809523809523725,11.11,0
3569,1,39,1,9085,1,19,4.898585790287632,1,3,1,2,5,4.6443908991413725,0,0,0,1,1,0,3.258096538021482,0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,0,12,0,0.0,0.0,10.46,0
3570,1,17,2,9070,1,1,4.804021044733257,1,1,19,144,144,4.726502471155617,1,0,0,1,1,0,2.995732273553991,0,0.0,1.9459101490553132,2.302585092994046,1.791759469228055,2.5649493574615367,0.0,0.0,1.9459101490553132,2.3978952727983707,1.6094379124341003,2.501435951739211,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,2,12,9,0.75,-0.8000000000000007,6.790000000000001,0
3571,1,17,1,9119,1,1,5.003946305945459,1,1,38,4,5,5.008633291425583,0,0,0,1,1,0,2.9444389791664403,0,0.0,1.791759469228055,1.9459101490553132,1.791759469228055,2.8449093838194073,0.0,0.0,1.791759469228055,2.1972245773362196,1.791759469228055,2.833213344056216,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,2,10,10,1.0,-0.1999999999999993,6.790000000000001,0
3572,1,43,1,9991,0,12,4.898585790287632,1,12,12,9,9,4.795790545596741,0,0,0,1,1,0,3.367295829986474,0,2.0794415416798357,2.6390573296152584,2.6390573296152584,2.0794415416798357,2.423537703411708,0.0,1.791759469228055,2.4849066497880004,2.6390573296152584,1.791759469228055,2.451005098112319,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,0,24,12,0.5,0.31428571428571317,10.46,0
3573,1,1,2,9119,1,1,4.948759890378168,1,19,19,9,9,4.841822087327094,1,0,0,1,1,0,2.9444389791664403,0,0.0,1.791759469228055,1.791759469228055,0.0,0.0,0.0,0.0,1.791759469228055,1.791759469228055,0.0,0.0,0.0,2.341805806147327,-1.6094379124341005,,1,10,0,0.0,0.0,11.719999999999999,0
3574,1,1,1,9254,1,1,4.890349128221754,1,1,38,9,9,4.796616650559047,1,0,0,1,1,1,3.044522437723423,0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.6790626642289577,0.0,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.6508917872622613,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,2,12,12,1.0,-0.4047619047619051,6.790000000000001,0
3575,1,1,1,9130,1,1,4.948759890378168,1,4,3,3,3,4.858260813670253,0,0,0,1,1,0,2.9444389791664403,0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.7269186854065928,0.0,0.0,1.9459101490553132,2.302585092994046,1.9459101490553132,2.763620052257021,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,2,12,12,1.0,0.5714285714285712,9.68,0
3576,1,17,3,9147,1,1,4.727387818712341,1,1,1,3,3,4.676560182074764,1,0,0,1,1,0,2.995732273553991,0,0.0,1.791759469228055,2.0794415416798357,1.791759469228055,2.4159137783010487,0.0,0.0,1.791759469228055,1.9459101490553132,1.6094379124341003,2.4423470353692043,0.0,2.5952547069568657,0.4054651081081644,1.0260415958332743,2,10,9,0.9,0.3000000000000007,11.11,0
3577,1,42,1,9500,1,1,4.61512051684126,1,19,19,9,9,4.61512051684126,0,0,1,1,1,0,3.2188758248682006,0,0.0,2.1972245773362196,2.833213344056216,1.0986122886681098,2.4203681286504293,0.6931471805599453,0.0,2.1972245773362196,2.833213344056216,1.0986122886681098,2.4203681286504293,0.6931471805599453,2.617395832834079,1.547562508716013,,0,16,4,0.25,0.0,18.099999999999998,2
3578,1,17,4,9085,1,1,4.844187086458591,1,1,3,5,5,4.827513417131532,1,0,0,1,1,0,3.091042453358316,0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,0,12,0,0.0,0.0,10.46,0
3579,1,1,1,9670,1,1,5.017279836814924,1,3,37,4,7,4.945207488773801,0,0,0,1,1,1,3.044522437723423,0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.762117422372486,0.0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.762117422372486,0.0,2.617395832834079,1.547562508716013,,2,12,12,1.0,0.0,18.099999999999998,0
3580,1,44,1,9003,1,39,5.017279836814924,1,19,1,9,8,5.017279836814924,1,0,0,1,1,0,3.091042453358316,0,0.0,1.9459101490553132,2.5649493574615367,1.791759469228055,2.68273239311792,0.0,0.0,1.9459101490553132,1.9459101490553132,1.791759469228055,2.6100697927420065,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,2,12,10,0.8333333333333334,-1.0250000000000004,12.809999999999999,0
3581,2,1,1,9556,1,1,4.976733742420574,1,19,19,193,144,4.9473404437239425,0,0,1,1,1,0,3.2188758248682006,0,0.0,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.5856134967644797,0.0,0.0,2.1972245773362196,2.3978952727983707,2.0794415416798357,2.684927783681356,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,2,15,14,0.9333333333333333,1.3857142857142843,10.46,0
3582,1,39,1,9991,0,1,4.898585790287632,1,38,37,9,9,5.046002437933547,0,0,0,1,1,0,3.332204510175204,0,0.0,1.791759469228055,0.0,0.0,0.0,0.0,0.0,1.791759469228055,0.0,0.0,0.0,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,0,10,0,0.0,0.0,10.46,0
3583,1,17,6,9147,1,1,4.795790545596741,1,37,38,9,9,4.757891273005756,1,0,1,0,1,0,2.995732273553991,0,0.0,1.791759469228055,2.1972245773362196,1.6094379124341003,2.6026896854443837,0.0,0.0,1.791759469228055,2.302585092994046,1.791759469228055,2.4423470353692043,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,1,10,9,0.9,-2.0,6.790000000000001,0
3584,1,39,1,8014,0,1,4.898585790287632,1,3,19,4,7,4.787491742782046,0,0,0,1,1,0,3.6888794541139363,0,1.3862943611198906,2.302585092994046,2.3978952727983707,2.302585092994046,2.6548056865833978,0.0,1.0986122886681098,2.0794415416798357,2.1972245773362196,2.0794415416798357,2.649209701079277,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,2,16,16,1.0,-0.0793650793650773,6.790000000000001,0
3585,1,39,1,33,1,1,4.898585790287632,1,19,37,9,9,4.575741375297279,0,0,0,1,1,0,3.258096538021482,0,0.0,2.0794415416798357,2.6390573296152584,1.0986122886681098,2.772588722239781,0.0,0.0,2.0794415416798357,2.5649493574615367,1.0986122886681098,2.5257286443082556,0.0,2.5952547069568657,0.4054651081081644,1.0260415958332743,0,14,4,0.2857142857142857,-3.5,11.11,0
3586,1,7,1,171,1,3,4.875197323201151,1,1,2,9,2,4.875197323201151,0,0,0,0,1,0,2.9444389791664403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.341805806147327,-1.6094379124341005,,0,0,0,,0.0,11.719999999999999,0
3587,1,43,1,9070,1,1,4.897839799950911,1,1,2,9,2,4.86599480426999,0,0,0,1,1,0,2.995732273553991,0,1.9459101490553132,2.5649493574615367,2.5649493574615367,2.5649493574615367,2.6508917872622613,0.0,1.9459101490553132,2.5649493574615367,2.5649493574615367,2.5649493574615367,2.6390573296152584,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,2,24,24,1.0,-0.16666666666666607,10.46,0
3588,1,18,1,9773,1,1,4.8283137373023015,1,38,37,9,8,4.850466541943434,0,0,0,1,1,1,3.091042453358316,0,0.0,1.9459101490553132,2.1972245773362196,1.791759469228055,2.6968769005040847,0.0,0.0,1.9459101490553132,1.9459101490553132,1.6094379124341003,2.70805020110221,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,2,12,9,0.75,0.16666666666666607,12.809999999999999,0
3589,1,7,1,9991,0,40,4.875197323201151,1,1,3,4,2,4.875197323201151,0,0,0,1,1,0,3.332204510175204,0,0.0,1.791759469228055,0.0,0.0,0.0,0.0,0.0,1.791759469228055,0.0,0.0,0.0,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,0,10,0,0.0,0.0,6.790000000000001,0
3590,1,1,3,9147,1,1,4.8283137373023015,1,1,1,5,3,4.768139014266231,1,0,0,1,1,0,2.995732273553991,0,0.0,1.791759469228055,1.9459101490553132,0.0,0.0,0.0,0.0,1.791759469228055,1.9459101490553132,0.0,0.0,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,1,10,0,0.0,0.0,9.879999999999999,0
3591,1,17,3,9500,1,1,4.890349128221754,1,3,1,2,7,4.840242308167575,1,0,0,1,1,0,2.9444389791664403,0,0.0,2.1972245773362196,2.1972245773362196,2.0794415416798357,2.6500174555658456,0.0,0.0,2.1972245773362196,2.1972245773362196,2.0794415416798357,2.6500174555658456,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,1,16,14,0.875,0.0,10.46,0
3592,1,7,1,9670,1,3,4.709530201312334,1,27,37,3,3,4.709530201312334,1,0,0,1,1,0,3.332204510175204,0,2.0794415416798357,2.5649493574615367,2.5649493574615367,2.302585092994046,2.5902671654458267,0.0,1.9459101490553132,2.4849066497880004,2.4849066497880004,1.9459101490553132,2.6508917872622613,0.0,2.341805806147327,-1.6094379124341005,,0,23,15,0.6521739130434783,0.8333333333333321,11.719999999999999,0
3593,1,1,3,9773,1,1,4.852030263919617,1,19,38,8,3,4.903050083416319,1,0,1,1,1,0,2.9444389791664403,0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.6390573296152584,0.0,0.0,1.9459101490553132,2.0794415416798357,1.791759469228055,2.5494451709255714,0.0,2.617395832834079,1.547562508716013,,0,12,11,0.9166666666666666,-1.1999999999999993,18.099999999999998,0
3594,1,1,1,9130,1,1,4.875197323201151,1,2,3,9,1,4.775756486563625,0,0,0,1,1,0,2.995732273553991,0,0.0,1.791759469228055,2.70805020110221,1.0986122886681098,2.5257286443082556,1.0986122886681098,0.0,1.791759469228055,2.1972245773362196,1.791759469228055,2.517696472610991,1.3862943611198906,2.341805806147327,-1.6094379124341005,,1,10,7,0.7,-0.09999999999999964,11.719999999999999,5
3595,1,44,1,9003,1,39,4.948759890378168,1,19,38,9,10,4.948759890378168,0,0,0,1,1,0,2.995732273553991,0,0.0,1.9459101490553132,2.772588722239781,1.3862943611198906,2.6567569067146595,0.0,0.0,1.9459101490553132,2.302585092994046,0.6931471805599453,2.5649493574615367,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,0,12,4,0.3333333333333333,-1.25,12.809999999999999,0
3596,1,44,1,9003,1,39,5.017279836814924,1,19,1,1,1,5.017279836814924,0,0,0,1,1,0,3.1354942159291497,0,0.0,1.9459101490553132,2.5649493574615367,1.3862943611198906,2.662587827025453,0.0,0.0,1.9459101490553132,2.5649493574615367,1.3862943611198906,2.6210388241125804,0.0,2.803360380906535,1.33500106673234,,1,12,6,0.5,-0.5833333333333339,22.36,0
3597,1,16,2,9238,1,1,4.897839799950911,1,19,38,4,5,4.903050083416319,1,0,0,1,0,0,2.9444389791664403,0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.6741486494265287,0.0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.5776883832389665,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,2,12,12,1.0,-1.333333333333334,10.46,0
